customer_id,total_payments,failure_count,failure_rate,total_amount_failed,risk_score,risk_category
C0498,14,2,0.1429,161.26,0.0682,LOW
C3628,14,2,0.1429,160.77,0.0682,LOW
C3909,14,2,0.1429,159.9,0.0682,LOW
C3123,14,2,0.1429,151.26,0.0682,LOW
C4650,14,2,0.1429,150.85,0.0682,LOW
C0130,14,2,0.1429,149.31,0.0682,LOW
C1960,14,2,0.1429,148.87,0.0682,LOW
C2778,14,2,0.1429,146.48,0.0682,LOW
C3474,14,2,0.1429,141.84,0.0682,LOW
C2913,14,2,0.1429,138.15,0.0682,LOW
C4668,14,2,0.1429,137.7,0.0682,LOW
C1588,14,2,0.1429,128.81,0.0682,LOW
C1008,14,2,0.1429,127.58,0.0682,LOW
C2825,14,2,0.1429,126.14,0.0682,LOW
C3562,14,2,0.1429,126.01,0.0682,LOW
C0020,14,2,0.1429,120.87,0.0682,LOW
C4086,14,2,0.1429,120.52,0.0682,LOW
C3244,14,2,0.1429,115.32,0.0682,LOW
C2144,14,2,0.1429,114.05,0.0682,LOW
C1805,14,2,0.1429,113.04,0.0682,LOW
C1111,14,2,0.1429,112.41,0.0682,LOW
C1787,14,2,0.1429,110.08,0.0682,LOW
C1898,14,2,0.1429,106.52,0.0682,LOW
C2626,14,2,0.1429,103.91,0.0682,LOW
C4614,14,2,0.1429,102.88,0.0682,LOW
C4893,14,2,0.1429,98.42,0.0682,LOW
C3926,14,2,0.1429,96.96,0.0682,LOW
C4147,14,2,0.1429,94.59,0.0682,LOW
C1687,14,2,0.1429,93.01,0.0682,LOW
C1730,14,2,0.1429,91.49,0.0682,LOW
C1836,14,2,0.1429,90.23,0.0682,LOW
C4780,14,2,0.1429,89.6,0.0682,LOW
C4905,14,2,0.1429,88.02,0.0682,LOW
C0022,14,2,0.1429,87.58,0.0682,LOW
C1461,14,2,0.1429,85.41,0.0682,LOW
C4710,14,2,0.1429,85.2,0.0682,LOW
C1510,14,2,0.1429,84.5,0.0682,LOW
C1689,14,2,0.1429,81.7,0.0682,LOW
C2990,14,2,0.1429,77.93,0.0682,LOW
C2876,14,2,0.1429,75.0,0.0682,LOW
C4257,14,2,0.1429,73.72,0.0682,LOW
C1682,14,2,0.1429,72.61,0.0682,LOW
C1399,14,2,0.1429,72.16,0.0682,LOW
C0027,14,2,0.1429,69.9,0.0682,LOW
C3389,14,2,0.1429,69.38,0.0682,LOW
C3615,14,2,0.1429,68.91,0.0682,LOW
C2441,14,2,0.1429,60.07,0.0682,LOW
C0938,14,2,0.1429,59.34,0.0682,LOW
C4541,14,2,0.1429,56.85,0.0682,LOW
C1181,14,2,0.1429,55.88,0.0682,LOW
C1028,14,2,0.1429,53.11,0.0682,LOW
C3886,14,2,0.1429,51.78,0.0682,LOW
C0221,14,2,0.1429,50.18,0.0682,LOW
C1540,14,2,0.1429,49.9,0.0682,LOW
C0563,14,2,0.1429,47.59,0.0682,LOW
C2698,14,2,0.1429,47.48,0.0682,LOW
C2360,14,2,0.1429,47.18,0.0682,LOW
C0264,14,2,0.1429,47.03,0.0682,LOW
C2753,14,2,0.1429,46.79,0.0682,LOW
C4293,14,2,0.1429,44.53,0.0682,LOW
C0174,14,2,0.1429,42.71,0.0682,LOW
C2087,14,2,0.1429,42.42,0.0682,LOW
C2530,14,2,0.1429,42.22,0.0682,LOW
C2935,14,2,0.1429,37.83,0.0682,LOW
C0165,14,2,0.1429,37.22,0.0682,LOW
C2342,15,2,0.1333,240.19,0.0636,LOW
C2289,15,2,0.1333,204.59,0.0636,LOW
C1599,15,2,0.1333,203.61,0.0636,LOW
C3550,15,2,0.1333,188.48,0.0636,LOW
C2986,15,2,0.1333,186.92,0.0636,LOW
C0493,15,2,0.1333,175.05,0.0636,LOW
C0335,15,2,0.1333,172.09,0.0636,LOW
C3157,15,2,0.1333,169.46,0.0636,LOW
C1897,15,2,0.1333,165.35,0.0636,LOW
C4720,15,2,0.1333,161.97,0.0636,LOW
C1430,15,2,0.1333,148.36,0.0636,LOW
C2254,15,2,0.1333,142.67,0.0636,LOW
C2851,15,2,0.1333,137.79,0.0636,LOW
C0643,15,2,0.1333,136.25,0.0636,LOW
C3122,15,2,0.1333,133.57,0.0636,LOW
C1685,15,2,0.1333,130.19,0.0636,LOW
C2839,15,2,0.1333,124.51,0.0636,LOW
C2516,15,2,0.1333,122.18,0.0636,LOW
C3978,15,2,0.1333,110.37,0.0636,LOW
C4079,15,2,0.1333,109.86,0.0636,LOW
C3744,15,2,0.1333,109.0,0.0636,LOW
C1997,15,2,0.1333,107.77,0.0636,LOW
C4791,15,2,0.1333,106.38,0.0636,LOW
C2252,15,2,0.1333,103.35,0.0636,LOW
C2994,15,2,0.1333,102.28,0.0636,LOW
C4477,15,2,0.1333,97.24,0.0636,LOW
C1045,15,2,0.1333,90.51,0.0636,LOW
C0611,15,2,0.1333,86.43,0.0636,LOW
C2716,15,2,0.1333,85.7,0.0636,LOW
C3218,15,2,0.1333,85.25,0.0636,LOW
C2159,15,2,0.1333,83.59,0.0636,LOW
C3614,15,2,0.1333,81.33,0.0636,LOW
C0610,15,2,0.1333,79.74,0.0636,LOW
C3920,15,2,0.1333,79.71,0.0636,LOW
C1731,15,2,0.1333,76.55,0.0636,LOW
C2828,15,2,0.1333,76.36,0.0636,LOW
C0374,15,2,0.1333,73.52,0.0636,LOW
C4684,15,2,0.1333,67.63,0.0636,LOW
C3091,15,2,0.1333,66.52,0.0636,LOW
C4244,15,2,0.1333,63.9,0.0636,LOW
C0713,15,2,0.1333,61.8,0.0636,LOW
C4515,15,2,0.1333,61.55,0.0636,LOW
C4570,15,2,0.1333,61.26,0.0636,LOW
C4495,15,2,0.1333,57.53,0.0636,LOW
C0146,15,2,0.1333,56.56,0.0636,LOW
C4943,15,2,0.1333,54.37,0.0636,LOW
C1600,15,2,0.1333,51.04,0.0636,LOW
C1858,15,2,0.1333,45.21,0.0636,LOW
C4152,15,2,0.1333,41.61,0.0636,LOW
C0620,15,2,0.1333,40.22,0.0636,LOW
C2891,15,2,0.1333,39.62,0.0636,LOW
C2143,15,2,0.1333,39.56,0.0636,LOW
C4408,15,2,0.1333,37.22,0.0636,LOW
C1460,15,2,0.1333,36.24,0.0636,LOW
C4094,15,2,0.1333,35.23,0.0636,LOW
C1189,5,1,0.2,197.92,0.0602,LOW
C4256,5,1,0.2,161.74,0.0602,LOW
C3113,5,1,0.2,157.45,0.0602,LOW
C3997,5,1,0.2,118.19,0.0602,LOW
C3943,5,1,0.2,117.02,0.0602,LOW
C4157,5,1,0.2,116.34,0.0602,LOW
C0382,5,1,0.2,107.61,0.0602,LOW
C3313,5,1,0.2,101.35,0.0602,LOW
C4584,5,1,0.2,95.12,0.0602,LOW
C4355,5,1,0.2,90.2,0.0602,LOW
C2157,5,1,0.2,86.74,0.0602,LOW
C2942,5,1,0.2,84.16,0.0602,LOW
C2733,5,1,0.2,80.03,0.0602,LOW
C0400,5,1,0.2,79.88,0.0602,LOW
C3462,5,1,0.2,77.66,0.0602,LOW
C2222,5,1,0.2,76.98,0.0602,LOW
C4213,5,1,0.2,74.38,0.0602,LOW
C2148,5,1,0.2,70.61,0.0602,LOW
C2922,5,1,0.2,69.22,0.0602,LOW
C4485,5,1,0.2,68.72,0.0602,LOW
C3741,5,1,0.2,67.92,0.0602,LOW
C4449,5,1,0.2,67.03,0.0602,LOW
C0062,5,1,0.2,62.57,0.0602,LOW
C3743,5,1,0.2,61.63,0.0602,LOW
C1944,5,1,0.2,57.6,0.0602,LOW
C0702,5,1,0.2,57.1,0.0602,LOW
C0156,5,1,0.2,55.28,0.0602,LOW
C3847,5,1,0.2,55.04,0.0602,LOW
C3893,5,1,0.2,53.65,0.0602,LOW
C4220,5,1,0.2,51.3,0.0602,LOW
C3320,5,1,0.2,49.47,0.0602,LOW
C3155,5,1,0.2,46.98,0.0602,LOW
C3159,5,1,0.2,46.82,0.0602,LOW
C3603,5,1,0.2,45.45,0.0602,LOW
C1137,5,1,0.2,45.35,0.0602,LOW
C1627,5,1,0.2,44.78,0.0602,LOW
C4923,5,1,0.2,44.08,0.0602,LOW
C3676,5,1,0.2,43.91,0.0602,LOW
C0734,5,1,0.2,43.44,0.0602,LOW
C3754,5,1,0.2,42.79,0.0602,LOW
C3774,5,1,0.2,42.68,0.0602,LOW
C0196,5,1,0.2,42.07,0.0602,LOW
C3435,5,1,0.2,41.81,0.0602,LOW
C2375,5,1,0.2,41.26,0.0602,LOW
C4270,5,1,0.2,41.19,0.0602,LOW
C1555,5,1,0.2,39.27,0.0602,LOW
C2043,5,1,0.2,37.5,0.0602,LOW
C3167,5,1,0.2,37.35,0.0602,LOW
C0511,5,1,0.2,37.18,0.0602,LOW
C4053,5,1,0.2,37.0,0.0602,LOW
C0844,5,1,0.2,36.47,0.0602,LOW
C2178,5,1,0.2,33.87,0.0602,LOW
C0885,5,1,0.2,33.61,0.0602,LOW
C1235,5,1,0.2,33.57,0.0602,LOW
C3437,5,1,0.2,31.05,0.0602,LOW
C4867,5,1,0.2,30.9,0.0602,LOW
C1349,5,1,0.2,29.49,0.0602,LOW
C4013,5,1,0.2,29.01,0.0602,LOW
C0787,5,1,0.2,26.92,0.0602,LOW
C2767,5,1,0.2,26.39,0.0602,LOW
C1929,5,1,0.2,26.13,0.0602,LOW
C0324,5,1,0.2,24.88,0.0602,LOW
C0659,5,1,0.2,24.08,0.0602,LOW
C3111,5,1,0.2,23.8,0.0602,LOW
C3844,5,1,0.2,22.81,0.0602,LOW
C2596,5,1,0.2,21.71,0.0602,LOW
C2686,5,1,0.2,18.11,0.0602,LOW
C4758,5,1,0.2,17.64,0.0602,LOW
C0197,5,1,0.2,17.16,0.0602,LOW
C3364,5,1,0.2,16.65,0.0602,LOW
C4660,5,1,0.2,16.45,0.0602,LOW
C3957,5,1,0.2,15.73,0.0602,LOW
C4437,5,1,0.2,15.72,0.0602,LOW
C3179,5,1,0.2,14.4,0.0602,LOW
C2049,5,1,0.2,14.33,0.0602,LOW
C0834,5,1,0.2,10.57,0.0602,LOW
C0843,5,1,0.2,10.0,0.0602,LOW
C1761,5,1,0.2,10.0,0.0602,LOW
C3105,5,1,0.2,10.0,0.0602,LOW
C4358,16,2,0.125,1958.2,0.0596,LOW
C2118,16,2,0.125,1527.76,0.0596,LOW
C2735,16,2,0.125,224.57,0.0596,LOW
C1983,16,2,0.125,160.71,0.0596,LOW
C4971,16,2,0.125,150.57,0.0596,LOW
C2741,16,2,0.125,131.56,0.0596,LOW
C3193,16,2,0.125,127.53,0.0596,LOW
C0540,16,2,0.125,126.37,0.0596,LOW
C4811,16,2,0.125,124.67,0.0596,LOW
C4531,16,2,0.125,123.44,0.0596,LOW
C3308,16,2,0.125,121.41,0.0596,LOW
C0733,16,2,0.125,115.03,0.0596,LOW
C2956,16,2,0.125,107.59,0.0596,LOW
C4009,16,2,0.125,105.06,0.0596,LOW
C1872,16,2,0.125,104.72,0.0596,LOW
C1857,16,2,0.125,104.49,0.0596,LOW
C2139,16,2,0.125,100.66,0.0596,LOW
C3825,16,2,0.125,94.13,0.0596,LOW
C3126,16,2,0.125,91.22,0.0596,LOW
C0203,16,2,0.125,87.7,0.0596,LOW
C1992,16,2,0.125,85.52,0.0596,LOW
C1501,16,2,0.125,69.05,0.0596,LOW
C4895,16,2,0.125,62.81,0.0596,LOW
C2581,16,2,0.125,62.54,0.0596,LOW
C0177,16,2,0.125,59.31,0.0596,LOW
C4785,16,2,0.125,58.43,0.0596,LOW
C2709,16,2,0.125,54.72,0.0596,LOW
C1050,16,2,0.125,42.84,0.0596,LOW
C2856,16,2,0.125,37.64,0.0596,LOW
C3042,17,2,0.1176,295.3,0.0561,LOW
C1420,17,2,0.1176,288.85,0.0561,LOW
C4647,17,2,0.1176,185.37,0.0561,LOW
C0453,17,2,0.1176,154.3,0.0561,LOW
C4524,17,2,0.1176,127.17,0.0561,LOW
C2009,17,2,0.1176,121.25,0.0561,LOW
C1642,17,2,0.1176,109.4,0.0561,LOW
C0105,17,2,0.1176,107.65,0.0561,LOW
C2590,17,2,0.1176,85.64,0.0561,LOW
C3127,17,2,0.1176,81.32,0.0561,LOW
C1920,17,2,0.1176,78.78,0.0561,LOW
C0114,17,2,0.1176,64.53,0.0561,LOW
C3730,17,2,0.1176,53.52,0.0561,LOW
C0110,18,2,0.1111,138.35,0.053,LOW
C4328,19,2,0.1053,213.15,0.0502,LOW
C3822,19,2,0.1053,101.59,0.0502,LOW
C4235,6,1,0.1667,680.91,0.0502,LOW
C0016,6,1,0.1667,279.64,0.0502,LOW
C1450,6,1,0.1667,260.35,0.0502,LOW
C4527,6,1,0.1667,156.14,0.0502,LOW
C3205,6,1,0.1667,127.46,0.0502,LOW
C4168,6,1,0.1667,127.21,0.0502,LOW
C0005,6,1,0.1667,123.31,0.0502,LOW
C0279,6,1,0.1667,121.07,0.0502,LOW
C2106,6,1,0.1667,116.81,0.0502,LOW
C0682,6,1,0.1667,114.31,0.0502,LOW
C0747,6,1,0.1667,113.12,0.0502,LOW
C4371,6,1,0.1667,111.19,0.0502,LOW
C2060,6,1,0.1667,109.99,0.0502,LOW
C1252,6,1,0.1667,103.94,0.0502,LOW
C0814,6,1,0.1667,102.26,0.0502,LOW
C0602,6,1,0.1667,98.23,0.0502,LOW
C0473,6,1,0.1667,98.17,0.0502,LOW
C3586,6,1,0.1667,98.06,0.0502,LOW
C2833,6,1,0.1667,97.1,0.0502,LOW
C3931,6,1,0.1667,95.95,0.0502,LOW
C4579,6,1,0.1667,93.19,0.0502,LOW
C1667,6,1,0.1667,90.85,0.0502,LOW
C1922,6,1,0.1667,89.28,0.0502,LOW
C3338,6,1,0.1667,86.76,0.0502,LOW
C0882,6,1,0.1667,86.41,0.0502,LOW
C1440,6,1,0.1667,85.79,0.0502,LOW
C0782,6,1,0.1667,83.84,0.0502,LOW
C0686,6,1,0.1667,76.08,0.0502,LOW
C3630,6,1,0.1667,74.77,0.0502,LOW
C2384,6,1,0.1667,72.8,0.0502,LOW
C0007,6,1,0.1667,71.06,0.0502,LOW
C1149,6,1,0.1667,70.64,0.0502,LOW
C0660,6,1,0.1667,69.35,0.0502,LOW
C0485,6,1,0.1667,68.36,0.0502,LOW
C4010,6,1,0.1667,66.75,0.0502,LOW
C2690,6,1,0.1667,65.71,0.0502,LOW
C3055,6,1,0.1667,64.81,0.0502,LOW
C0975,6,1,0.1667,64.35,0.0502,LOW
C0893,6,1,0.1667,62.16,0.0502,LOW
C1436,6,1,0.1667,56.83,0.0502,LOW
C1515,6,1,0.1667,56.51,0.0502,LOW
C4021,6,1,0.1667,56.5,0.0502,LOW
C1677,6,1,0.1667,55.52,0.0502,LOW
C1917,6,1,0.1667,53.99,0.0502,LOW
C3542,6,1,0.1667,52.06,0.0502,LOW
C3322,6,1,0.1667,50.82,0.0502,LOW
C2411,6,1,0.1667,50.38,0.0502,LOW
C2663,6,1,0.1667,50.03,0.0502,LOW
C4275,6,1,0.1667,49.78,0.0502,LOW
C3483,6,1,0.1667,49.63,0.0502,LOW
C3150,6,1,0.1667,48.82,0.0502,LOW
C0989,6,1,0.1667,48.28,0.0502,LOW
C1940,6,1,0.1667,48.16,0.0502,LOW
C1955,6,1,0.1667,48.06,0.0502,LOW
C2775,6,1,0.1667,47.05,0.0502,LOW
C0470,6,1,0.1667,45.84,0.0502,LOW
C3956,6,1,0.1667,45.07,0.0502,LOW
C2496,6,1,0.1667,44.72,0.0502,LOW
C4059,6,1,0.1667,44.56,0.0502,LOW
C0783,6,1,0.1667,44.3,0.0502,LOW
C4073,6,1,0.1667,44.13,0.0502,LOW
C3811,6,1,0.1667,43.55,0.0502,LOW
C1241,6,1,0.1667,41.96,0.0502,LOW
C4807,6,1,0.1667,41.91,0.0502,LOW
C3547,6,1,0.1667,41.46,0.0502,LOW
C2821,6,1,0.1667,40.91,0.0502,LOW
C0526,6,1,0.1667,40.57,0.0502,LOW
C1863,6,1,0.1667,38.33,0.0502,LOW
C0707,6,1,0.1667,37.1,0.0502,LOW
C3418,6,1,0.1667,36.61,0.0502,LOW
C4929,6,1,0.1667,36.42,0.0502,LOW
C2731,6,1,0.1667,35.9,0.0502,LOW
C4850,6,1,0.1667,34.37,0.0502,LOW
C3457,6,1,0.1667,33.01,0.0502,LOW
C4638,6,1,0.1667,32.32,0.0502,LOW
C4291,6,1,0.1667,32.2,0.0502,LOW
C0952,6,1,0.1667,31.78,0.0502,LOW
C2535,6,1,0.1667,31.48,0.0502,LOW
C3020,6,1,0.1667,31.2,0.0502,LOW
C1080,6,1,0.1667,31.17,0.0502,LOW
C1846,6,1,0.1667,30.81,0.0502,LOW
C1092,6,1,0.1667,30.01,0.0502,LOW
C3529,6,1,0.1667,29.97,0.0502,LOW
C2335,6,1,0.1667,29.45,0.0502,LOW
C2111,6,1,0.1667,29.19,0.0502,LOW
C1838,6,1,0.1667,27.79,0.0502,LOW
C4413,6,1,0.1667,27.1,0.0502,LOW
C3915,6,1,0.1667,26.16,0.0502,LOW
C1317,6,1,0.1667,25.91,0.0502,LOW
C3576,6,1,0.1667,25.86,0.0502,LOW
C3819,6,1,0.1667,25.33,0.0502,LOW
C3373,6,1,0.1667,24.46,0.0502,LOW
C3917,6,1,0.1667,24.05,0.0502,LOW
C2403,6,1,0.1667,23.55,0.0502,LOW
C2673,6,1,0.1667,23.5,0.0502,LOW
C2461,6,1,0.1667,23.49,0.0502,LOW
C1339,6,1,0.1667,23.26,0.0502,LOW
C2827,6,1,0.1667,23.26,0.0502,LOW
C0404,6,1,0.1667,22.98,0.0502,LOW
C2781,6,1,0.1667,22.29,0.0502,LOW
C0325,6,1,0.1667,22.11,0.0502,LOW
C4629,6,1,0.1667,21.46,0.0502,LOW
C1725,6,1,0.1667,21.34,0.0502,LOW
C1262,6,1,0.1667,21.3,0.0502,LOW
C4225,6,1,0.1667,20.06,0.0502,LOW
C0481,6,1,0.1667,19.39,0.0502,LOW
C1825,6,1,0.1667,18.93,0.0502,LOW
C0283,6,1,0.1667,18.33,0.0502,LOW
C3034,6,1,0.1667,17.16,0.0502,LOW
C2842,6,1,0.1667,17.08,0.0502,LOW
C3686,6,1,0.1667,17.08,0.0502,LOW
C4440,6,1,0.1667,15.01,0.0502,LOW
C1619,6,1,0.1667,14.98,0.0502,LOW
C0049,6,1,0.1667,12.51,0.0502,LOW
C0572,6,1,0.1667,12.42,0.0502,LOW
C4926,6,1,0.1667,11.36,0.0502,LOW
C1528,6,1,0.1667,11.04,0.0502,LOW
C4957,6,1,0.1667,11.02,0.0502,LOW
C3882,6,1,0.1667,10.0,0.0502,LOW
C4759,6,1,0.1667,10.0,0.0502,LOW
C4822,6,1,0.1667,10.0,0.0502,LOW
C4906,6,1,0.1667,10.0,0.0502,LOW
C1746,20,2,0.1,129.47,0.0477,LOW
C3250,20,2,0.1,125.72,0.0477,LOW
C2794,20,2,0.1,103.46,0.0477,LOW
C2717,21,2,0.0952,1093.51,0.0454,LOW
C0560,21,2,0.0952,123.17,0.0454,LOW
C3866,22,2,0.0909,2694.0,0.0434,LOW
C2187,22,2,0.0909,155.45,0.0434,LOW
C0219,7,1,0.1429,4697.01,0.043,LOW
C0915,7,1,0.1429,4605.19,0.043,LOW
C4208,7,1,0.1429,3265.35,0.043,LOW
C2120,7,1,0.1429,2011.54,0.043,LOW
C1315,7,1,0.1429,1913.52,0.043,LOW
C1932,7,1,0.1429,704.71,0.043,LOW
C4792,7,1,0.1429,627.33,0.043,LOW
C0231,7,1,0.1429,262.59,0.043,LOW
C1052,7,1,0.1429,212.68,0.043,LOW
C3763,7,1,0.1429,193.19,0.043,LOW
C1421,7,1,0.1429,183.47,0.043,LOW
C4187,7,1,0.1429,182.23,0.043,LOW
C3745,7,1,0.1429,174.13,0.043,LOW
C2619,7,1,0.1429,162.74,0.043,LOW
C0452,7,1,0.1429,160.68,0.043,LOW
C4663,7,1,0.1429,152.17,0.043,LOW
C1295,7,1,0.1429,149.77,0.043,LOW
C4790,7,1,0.1429,134.1,0.043,LOW
C2959,7,1,0.1429,132.44,0.043,LOW
C1559,7,1,0.1429,125.58,0.043,LOW
C1024,7,1,0.1429,125.2,0.043,LOW
C3752,7,1,0.1429,123.78,0.043,LOW
C3725,7,1,0.1429,122.92,0.043,LOW
C4095,7,1,0.1429,118.27,0.043,LOW
C3942,7,1,0.1429,114.11,0.043,LOW
C3344,7,1,0.1429,112.75,0.043,LOW
C1155,7,1,0.1429,105.56,0.043,LOW
C0388,7,1,0.1429,104.78,0.043,LOW
C4028,7,1,0.1429,102.96,0.043,LOW
C1864,7,1,0.1429,100.76,0.043,LOW
C0672,7,1,0.1429,96.27,0.043,LOW
C4994,7,1,0.1429,92.9,0.043,LOW
C2211,7,1,0.1429,91.17,0.043,LOW
C4939,7,1,0.1429,86.5,0.043,LOW
C0680,7,1,0.1429,84.02,0.043,LOW
C2331,7,1,0.1429,83.44,0.043,LOW
C0737,7,1,0.1429,81.49,0.043,LOW
C4229,7,1,0.1429,81.06,0.043,LOW
C2837,7,1,0.1429,80.78,0.043,LOW
C4100,7,1,0.1429,78.01,0.043,LOW
C3890,7,1,0.1429,77.84,0.043,LOW
C1267,7,1,0.1429,76.7,0.043,LOW
C0113,7,1,0.1429,75.6,0.043,LOW
C4620,7,1,0.1429,74.35,0.043,LOW
C0500,7,1,0.1429,74.33,0.043,LOW
C2748,7,1,0.1429,70.04,0.043,LOW
C1802,7,1,0.1429,69.16,0.043,LOW
C3490,7,1,0.1429,68.27,0.043,LOW
C1408,7,1,0.1429,68.21,0.043,LOW
C4613,7,1,0.1429,67.86,0.043,LOW
C0262,7,1,0.1429,67.33,0.043,LOW
C3405,7,1,0.1429,66.41,0.043,LOW
C2198,7,1,0.1429,66.33,0.043,LOW
C4545,7,1,0.1429,64.06,0.043,LOW
C1883,7,1,0.1429,62.46,0.043,LOW
C4035,7,1,0.1429,62.39,0.043,LOW
C2845,7,1,0.1429,62.1,0.043,LOW
C2798,7,1,0.1429,61.26,0.043,LOW
C3207,7,1,0.1429,60.99,0.043,LOW
C1167,7,1,0.1429,60.19,0.043,LOW
C3950,7,1,0.1429,59.32,0.043,LOW
C1915,7,1,0.1429,57.91,0.043,LOW
C3645,7,1,0.1429,55.53,0.043,LOW
C0004,7,1,0.1429,55.38,0.043,LOW
C2618,7,1,0.1429,55.14,0.043,LOW
C3428,7,1,0.1429,54.72,0.043,LOW
C2927,7,1,0.1429,54.4,0.043,LOW
C4436,7,1,0.1429,54.36,0.043,LOW
C1511,7,1,0.1429,52.72,0.043,LOW
C0252,7,1,0.1429,50.92,0.043,LOW
C0913,7,1,0.1429,50.62,0.043,LOW
C0249,7,1,0.1429,50.21,0.043,LOW
C2110,7,1,0.1429,48.89,0.043,LOW
C4539,7,1,0.1429,48.4,0.043,LOW
C1062,7,1,0.1429,48.19,0.043,LOW
C3245,7,1,0.1429,47.76,0.043,LOW
C2223,7,1,0.1429,47.41,0.043,LOW
C1837,7,1,0.1429,47.31,0.043,LOW
C3940,7,1,0.1429,46.11,0.043,LOW
C4322,7,1,0.1429,45.96,0.043,LOW
C0753,7,1,0.1429,45.34,0.043,LOW
C3604,7,1,0.1429,45.32,0.043,LOW
C1009,7,1,0.1429,44.08,0.043,LOW
C4480,7,1,0.1429,44.04,0.043,LOW
C4513,7,1,0.1429,43.66,0.043,LOW
C4612,7,1,0.1429,43.66,0.043,LOW
C2385,7,1,0.1429,43.57,0.043,LOW
C2080,7,1,0.1429,42.3,0.043,LOW
C0145,7,1,0.1429,41.22,0.043,LOW
C3453,7,1,0.1429,41.02,0.043,LOW
C3093,7,1,0.1429,40.71,0.043,LOW
C1544,7,1,0.1429,40.1,0.043,LOW
C1598,7,1,0.1429,40.07,0.043,LOW
C0698,7,1,0.1429,40.02,0.043,LOW
C4521,7,1,0.1429,39.53,0.043,LOW
C2085,7,1,0.1429,39.04,0.043,LOW
C3699,7,1,0.1429,38.82,0.043,LOW
C4635,7,1,0.1429,38.36,0.043,LOW
C4873,7,1,0.1429,37.97,0.043,LOW
C3390,7,1,0.1429,37.86,0.043,LOW
C3443,7,1,0.1429,37.71,0.043,LOW
C1351,7,1,0.1429,37.64,0.043,LOW
C1648,7,1,0.1429,37.21,0.043,LOW
C3325,7,1,0.1429,37.17,0.043,LOW
C1845,7,1,0.1429,37.12,0.043,LOW
C4340,7,1,0.1429,37.12,0.043,LOW
C2399,7,1,0.1429,36.81,0.043,LOW
C3765,7,1,0.1429,36.62,0.043,LOW
C2948,7,1,0.1429,36.21,0.043,LOW
C2425,7,1,0.1429,35.97,0.043,LOW
C2972,7,1,0.1429,35.7,0.043,LOW
C3022,7,1,0.1429,35.43,0.043,LOW
C2657,7,1,0.1429,32.87,0.043,LOW
C3469,7,1,0.1429,32.79,0.043,LOW
C3994,7,1,0.1429,32.51,0.043,LOW
C1865,7,1,0.1429,32.48,0.043,LOW
C2325,7,1,0.1429,31.72,0.043,LOW
C0551,7,1,0.1429,31.7,0.043,LOW
C4630,7,1,0.1429,31.65,0.043,LOW
C0321,7,1,0.1429,31.02,0.043,LOW
C3442,7,1,0.1429,30.91,0.043,LOW
C3501,7,1,0.1429,30.71,0.043,LOW
C0865,7,1,0.1429,29.78,0.043,LOW
C3446,7,1,0.1429,29.47,0.043,LOW
C4107,7,1,0.1429,29.24,0.043,LOW
C4509,7,1,0.1429,29.21,0.043,LOW
C0618,7,1,0.1429,28.63,0.043,LOW
C4892,7,1,0.1429,28.38,0.043,LOW
C0069,7,1,0.1429,28.19,0.043,LOW
C4832,7,1,0.1429,27.42,0.043,LOW
C3601,7,1,0.1429,27.38,0.043,LOW
C4940,7,1,0.1429,27.3,0.043,LOW
C2196,7,1,0.1429,27.21,0.043,LOW
C1154,7,1,0.1429,26.93,0.043,LOW
C4574,7,1,0.1429,26.9,0.043,LOW
C2836,7,1,0.1429,26.88,0.043,LOW
C0840,7,1,0.1429,26.43,0.043,LOW
C4032,7,1,0.1429,25.79,0.043,LOW
C2353,7,1,0.1429,25.48,0.043,LOW
C0290,7,1,0.1429,25.1,0.043,LOW
C4129,7,1,0.1429,24.67,0.043,LOW
C4338,7,1,0.1429,24.59,0.043,LOW
C3783,7,1,0.1429,24.51,0.043,LOW
C1458,7,1,0.1429,23.23,0.043,LOW
C4511,7,1,0.1429,23.19,0.043,LOW
C0091,7,1,0.1429,22.86,0.043,LOW
C1869,7,1,0.1429,22.37,0.043,LOW
C4139,7,1,0.1429,21.82,0.043,LOW
C4464,7,1,0.1429,21.53,0.043,LOW
C3945,7,1,0.1429,21.08,0.043,LOW
C3289,7,1,0.1429,20.12,0.043,LOW
C4111,7,1,0.1429,19.99,0.043,LOW
C3668,7,1,0.1429,18.2,0.043,LOW
C4747,7,1,0.1429,18.05,0.043,LOW
C4064,7,1,0.1429,17.64,0.043,LOW
C3527,7,1,0.1429,16.88,0.043,LOW
C0369,7,1,0.1429,16.77,0.043,LOW
C1748,7,1,0.1429,16.61,0.043,LOW
C3361,7,1,0.1429,16.02,0.043,LOW
C1158,7,1,0.1429,15.25,0.043,LOW
C2318,7,1,0.1429,14.88,0.043,LOW
C0530,7,1,0.1429,14.46,0.043,LOW
C1670,7,1,0.1429,13.93,0.043,LOW
C0135,7,1,0.1429,13.6,0.043,LOW
C0632,7,1,0.1429,13.51,0.043,LOW
C3707,7,1,0.1429,12.64,0.043,LOW
C2732,7,1,0.1429,12.31,0.043,LOW
C3069,7,1,0.1429,11.56,0.043,LOW
C3399,7,1,0.1429,11.43,0.043,LOW
C4968,7,1,0.1429,10.96,0.043,LOW
C4910,7,1,0.1429,10.68,0.043,LOW
C0300,7,1,0.1429,10.0,0.043,LOW
C2583,7,1,0.1429,10.0,0.043,LOW
C3139,7,1,0.1429,10.0,0.043,LOW
